e, e_dot, e_int, stamp, 
0.084738398122572, 0.02470551466321839, 0.017154972439279697, 1731684438820317838, 
0.08133090763414907, -0.017630359366616055, 0.017518030681266557, 1731684438916323976, 
0.07452109257136019, -0.03405768517070603, 0.015399016594065446, 1731684439012333189, 
0.06721601430133717, -0.04704964444270635, 0.014264911026414069, 1731684439108170096, 
0.05698419094351159, -0.05845633875949533, 0.013776133721670272, 1731684439220304864, 
0.04697988056514335, -0.06745377912064605, 0.011883819405679215, 1731684439316438821, 
0.038985257826935626, -0.05999644372191989, 0.00915014411482034, 1731684439412333973, 
0.030145086665778642, -0.05611597966454903, 0.00743181697695766, 1731684439508458524, 
-0.0010510637890623897, -0.13345440538666006, 0.004720241390203175, 1731684439620337407, 
-0.030511310181772, -0.20218798949183547, -9.819749973091365e-05, 1731684439716315109, 
-0.05169136128821039, -0.16880099166382667, -0.005327400053186171, 1731684439812307174, 
-0.06836265418716847, -0.1261711466846549, -0.009629238325080046, 1731684439908176780, 
-0.0799430478952039, -0.09417228868997836, -0.013869376750910963, 1731684440020350880, 
-0.08932368840276528, -0.06987011405198935, -0.016489525593980797, 1731684440116352110, 
-0.08585155919896437, -0.019695037679201555, -0.01632585098929494, 1731684440212330655, 
-0.06863807302675662, 0.06895205125336219, -0.015587699716995248, 1731684440308150897, 
-0.056954468146373394, 0.09632363684196991, -0.014740791133014932, 1731684440421475168, 
-0.04950282791972782, 0.06378415035676266, -0.012149898361408121, 1731684440516321423, 
-0.03713779648052418, 0.06605557221949739, -0.009136456315009898, 1731684440612354734, 
-0.029883589203322902, 0.0653974623880164, -0.007446512031019408, 1731684440708037251, 
-0.017006953532176627, 0.06710280982782517, -0.005828650874192909, 1731684440820450631, 
0.005281743990406262, 0.11721777731243055, -0.002890188381284135, 1731684440916420223, 
0.014331503315236915, 0.10446152282471181, 0.00016669742991336258, 1731684441012329342, 
0.02141661862662758, 0.053782915454071066, 0.002620466961605446, 1731684441108022138, 
0.025424759069695213, 0.03697751918152766, 0.004242308915620763, 1731684441220377852, 
0.019269165726909954, -0.007158176332392093, 0.004590367314045333, 1731684441316326309, 
0.013189147289188519, -0.040785372601688984, 0.0037040845742407477, 1731684441412355460, 
0.006070025283329894, -0.043997134811933535, 0.0024630720645094843, 1731684441508112836, 
-0.007636907524763092, -0.06942018271317203, 0.0008103709224564012, 1731684441621532652, 
-0.03164309678220967, -0.12571040688513188, -0.0023053937590384386, 1731684441716368953, 
-0.04973974502147893, -0.14034279165571947, -0.005661824512328507, 1731684441812338329, 
-0.06792267901912963, -0.1209319407897332, -0.009591517698136617, 1731684441909091586, 
-0.08237214720205355, -0.10877467393524871, -0.013886830743453869, 1731684442020604790, 
-0.09262155443728215, -0.08232958472717507, -0.016779213688982764, 1731684442116313680, 
-0.09593323515546848, -0.0452036265113831, -0.017314986046281317, 1731684442212335294, 
-0.10417068116989903, -0.038497089108722925, -0.018786301082228722, 1731684442308845280, 
-0.11181460556665845, -0.052937901370633256, -0.02163870708753386, 1731684442420454135, 
-0.09750789152988437, 0.02220929880004885, -0.021686145058544142, 1731684442516372715, 
-0.09010451099767325, 0.07236698189661735, -0.019154741949527713, 1731684442612368105, 
-0.07054270530271944, 0.08988395409054976, -0.016530952261862585, 1731684442708477598, 
-0.05722425341873416, 0.10960085859646362, -0.015105411142184954, 1731684442820363367, 
-0.048721337417155564, 0.0727378929518796, -0.01223021440922397, 1731684442916370382, 
-0.03883636961338821, 0.06129294601781984, -0.00926494493281176, 1731684443012340563, 
-0.018245003178728236, 0.10158778079475776, -0.006775070517496251, 1731684443108475211, 
-0.0009251537965733192, 0.12637071938938296, -0.004023250778975979, 1731684443220416327, 
0.02093705458059958, 0.13060685919775938, 0.00012303890420758683, 1731684443317381891, 
0.03351821052540638, 0.11481121440659899, 0.003424650127311661, 1731684443412344760, 
0.03879931900227529, 0.0595408814055857, 0.005941524903240609, 1731684443508520749, 
0.04368101935375668, 0.03387602942783433, 0.008043896713800127, 1731684443620379174, 
0.05612018326719381, 0.057736214216395076, 0.009646542481773952, 1731684443717319584, 
0.04523659450489381, 0.005185250503790447, 0.00928110666571971, 1731684443812352029, 
0.02744361457070532, -0.09558856232162831, 0.008210177118870256, 1731684443908549835, 
